feature_id	tweet_id_str	tweet_text	tweet_created_at	tweet_user_location	tweet_user_timezone	tweet_coordinates_latitude	tweet_coordinates_longitude	tweet_placeid	char_position	text	geoNameId	toponym	country_code	longitude	latitude	surrogate_geojson	uncertain_semantics	vague	overlapping_ambiguous	non_overlapping_ambiguous	not_in_geonames
6734	519413467074162689	LEAKED: Proof the Red Cross Cured 154 Malaria Cases with MMS: http://t.co/xYW2givPMp via @YouTube	Tue Oct 07 09:06:35 +0000 2014	Andalucia	Athens																
6735	515289860975108096	RT @madnewsblog: Interesting that high profile black British folk haven't said a word about the Exhibit B  protest/victory.	Fri Sep 26 00:00:51 +0000 2014	United Kingdom																	
6736	486646056982040576	"#SA FLOOD WATCH For the Mount Lofty Ranges district.
Issued at 4:08 pm CST on Tuesday 8 July 2014
By the Bureau... http://t.co/VHQBcUec9P"	Tue Jul 08 23:00:36 +0000 2014	NSW, QLD, VIC, WA	Sydney				24	Mount Lofty Ranges	2064487	North Mount Lofty Ranges	AU	138.83333	-33.83333						
6737	486873468336865280	RT @waverider_: I DON'T KNOW IF I JUST FELT AN EARTHQUAKE OR THE COUPLE IN THE ROOM NEXT TO ME ARE HAVING SEX... EITHER WAY IM SCARED	Wed Jul 09 14:04:15 +0000 2014	"Liam's bed. "																	
6738	520184223047897088	RT @SkyNews: A tornado blowing across the M53 in Merseyside has been captured on video: http://t.co/0I1xQQWuKd http://t.co/hWXub92wut	Thu Oct 09 12:09:18 +0000 2014	"Cardiff "	London				49	Merseyside	2642713	Merseyside	GB	-3.08333	53.4						
6739	549898694414188544	@jacques17949 @ILNewsFlash No wonder, with all the exhortation to this kind of violence and hero status given to cowardly perpetrators,.	Tue Dec 30 12:04:00 +0000 2014																		
6740	492143790103461888	Wellington residents have described the moment a 6.3 magnitude earthquake rattled New Zealands North Island.	Thu Jul 24 03:06:37 +0000 2014	Boston					0	Wellington	2179537	Wellington	NZ	174.77557	-41.28664						
6741	492143790103461888	Wellington residents have described the moment a 6.3 magnitude earthquake rattled New Zealands North Island.	Thu Jul 24 03:06:37 +0000 2014	Boston					95	North Island	2185983	North Island	NZ	176	-39						
6742	492143790103461888	Wellington residents have described the moment a 6.3 magnitude earthquake rattled New Zealands North Island.	Thu Jul 24 03:06:37 +0000 2014	Boston					82	New Zealand	2186224	New Zealand	NZ	174	-42						
6743	523006310338805761	RT @COLFEShistory: Exactly 200 years ago today, the Great Beer Flood of #London http://t.co/rmyyzDtlGC via @Londonist #OTD #history http://…	Fri Oct 17 07:03:16 +0000 2014	Scotland	Edinburgh				73	London	2643743	London	GB	-0.12574	51.50853						
6744	517072116735164416	I've had ebola its not that bad, Dr said it was just the common cold, but western doctors are notoriously corrupt thus diagnosis unreliable	Tue Sep 30 22:02:54 +0000 2014	"the favela "	Auckland																
6745	492310036601774081	Maze is locked into my room, where he is MEOWING AS HARD AS HE CAN to protest the injustice of his available food, water, litter, and bed.	Thu Jul 24 14:07:14 +0000 2014		Pacific Time (US & Canada)																
6746	555847169219899393	14 Takeaways From The 14-Part WHO Report On Ebola: Angry mobs that targeted health workers. A single funeral t... http://t.co/DVdYUAFUBe	Thu Jan 15 22:01:06 +0000 2015	"  News"	Bangkok																
6747	516061600566882304	“@WLTX: RT @ksdknews: #Breaking Police officer shot in #Ferguson” the outcome of peaceful protest	Sun Sep 28 03:07:28 +0000 2014	United Stankonia Of America	Greenland				56	Ferguson	4386387	Ferguson	US	-90.30539	38.74422						
6748	556438110226350080	"RT @RadicalYouthMan: The FEWS has been successful in alerting 
communities of impending flood incidences since
2011.#WeTriumphStill #Choose…"	Sat Jan 17 13:09:18 +0000 2015																		
6749	491085602839101441	RT @thedailybeast: Reporters who stopped at the Donetsk morgue looking for clues in the downing of #MH17 were arrested by rebels http://t.c…	Mon Jul 21 05:01:46 +0000 2014		Berlin				48	Donetsk	709717	Donetsk	UA	37.80224	48.023						
6750	488775460374200322	A Brief History of American Bookmobiles...in Pictures » BOOK RIOT http://t.co/5KOkfPczqq via @BookRiot On the road again! #reading #roading	Mon Jul 14 20:02:05 +0000 2014	Victoria, British Columbia	Pacific Time (US & Canada)																
6751	496476413852385280	@mind_noise I just keep in mind the statistic that it's only ever killed 5,000people ever and the measles killed 122,000 in 2013.We're fine!	Tue Aug 05 02:02:55 +0000 2014	Georgia, USA, Miðgarðr	Eastern Time (US & Canada)																
6752	535554361926381570	RT @SteveHarveyReax: When the ebola man tries to touch you http://t.co/FY1mobbth1	Thu Nov 20 22:04:44 +0000 2014		Arizona																
6753	534179881177739264	Powerful 6.7 earthquake off New Zealand coast: Wellington: A powerful 6.7 magnitude earthquake shook the east ... http://t.co/IfgDVrJfhz	Mon Nov 17 03:03:02 +0000 2014	Ahmedabad, Gujarat, India					28	New Zealand	2186224	New Zealand	NZ	174	-42						
6754	534179881177739264	Powerful 6.7 earthquake off New Zealand coast: Wellington: A powerful 6.7 magnitude earthquake shook the east ... http://t.co/IfgDVrJfhz	Mon Nov 17 03:03:02 +0000 2014	Ahmedabad, Gujarat, India					47	Wellington	2179537	Wellington	NZ	174.77557	-41.28664						
6755	492490558091190272	just watched Marley&amp; Me so yeah I need some floaties STAT to survive the flood I'm currently in	Fri Jul 25 02:04:33 +0000 2014	Charlotte, North Carolina	Eastern Time (US & Canada)																
6756	549551707693125633	MMONLINE: JPAM deny rumours it withheld aid for Kuala Krai flood victims: KUALA LUMPUR, Dec 29 — The Malaysian... http://t.co/z4SL3cA7NA	Mon Dec 29 13:05:11 +0000 2014		Kuala Lumpur				48	Kuala Krai	9781089	Kuala Krai	MY	102.21405	5.57362						
6757	549551707693125633	MMONLINE: JPAM deny rumours it withheld aid for Kuala Krai flood victims: KUALA LUMPUR, Dec 29 — The Malaysian... http://t.co/z4SL3cA7NA	Mon Dec 29 13:05:11 +0000 2014		Kuala Lumpur				74	KUALA LUMPUR	1735161	Kuala Lumpur	MY	101.68653	3.1412						
6758	514158388339421185	3.6 Magnitude Earthquake Recorded Near Bray: According to the U.S. Geological Survey, this earthquake was reco... http://t.co/IpupgGejae	Mon Sep 22 21:04:47 +0000 2014		Nairobi				39	Bray	4531300	Bray	US	-97.81753	34.63786						
6759	533651079272361984	if you're bowling at the exact time an earthquake hits, does the shot count? ...and why has this thought never crossed my mind before?	Sat Nov 15 16:01:46 +0000 2014	dayton, oh	Eastern Time (US & Canada)																
6760	495555836090265600	@ShipLives what is the mortality rate for measles? 0,1% in the first world?	Sat Aug 02 13:04:52 +0000 2014	St. Gallen	Bern																
6761	556858596101586946	It’s not too late to get your flu shot &amp; help children in Uganda get the shots they need:  http://t.co/6WG6gsTOtQ http://t.co/WFU8EkvX6a	Sun Jan 18 17:00:09 +0000 2015		Atlantic Time (Canada)				58	Uganda	226074	Republic of Uganda	UG	32.5	1.25						
6762	558626134913732608	"He's back for #Ghana. Asamoah Gyan missed the 1st game due to a ""mild bout of malaria."" #AFCON2015 http://t.co/AtmDBeRxjd"	Fri Jan 23 14:03:43 +0000 2015	Manchester	London				15	Ghana	2300660	Republic of Ghana	GH	-1.2	8.1						
6763	533062880791244800	"RT @UNICEF: ""Global goals for #measles elimination are now at risk” Spike in child deaths from the disease troubling http://t.co/IalJbo6Oil…"	Fri Nov 14 01:04:29 +0000 2014	badami	Alaska																
6764	522492641322475520	"RT @michaeljohns: .@SninkyPoo @stangertweets  ""Pro-environment"" protest was bad for the environment. Celebrities arrive in private jets; he…"	Wed Oct 15 21:02:07 +0000 2014	Hamilton county, Ohio																	
6765	487069500223668225	The chicago gun violence needs to stop. This is ridiculous.	Thu Jul 10 03:03:12 +0000 2014		Central Time (US & Canada)				4	chicago	4887398	Chicago	US	-87.65005	41.85003						
6766	529561576911933440	RT @voxdotcom: There have been more measles cases in 2014 than any year during the last two decades: http://t.co/eywUcYZhyg http://t.co/thX…	Tue Nov 04 09:11:33 +0000 2014		Madrid																
6767	536263509152387072	Screwup after screwup after screwup after screwup after screwup for the Rebels.	Sat Nov 22 21:02:38 +0000 2014	Memphis, TN	Central Time (US & Canada)																
6768	542984040387993600	@TodaySOR You're a current affairs programme &amp; you're not going to discuss the massive anti-water charges protest in Dublin yesterday?!?!?!?	Thu Dec 11 10:07:38 +0000 2014						117	Dublin	2964574	Dublin	IE	-6.24889	53.33306						
6769	519593648518742016	RT @JeanneChambers: The EF1 tornado that hit last night in my hometown of Ringgold, GA, is too close on the heels of the EF4 of 2011. http:…	Tue Oct 07 21:02:34 +0000 2014	Athens, GA	Quito				74	Ringgold	4218896	Ringgold	US	-85.10912	34.91591						
6770	519593648518742016	RT @JeanneChambers: The EF1 tornado that hit last night in my hometown of Ringgold, GA, is too close on the heels of the EF4 of 2011. http:…	Tue Oct 07 21:02:34 +0000 2014	Athens, GA	Quito				84	GA	4197000	Georgia	US	-83.50018	32.75042						
6771	492263621473603584	170 children have died in #Gaza with 1300 injured since 8th July | Israeli Ambassador is in town, join the protest TODAY 6.30pm at Schuman	Thu Jul 24 11:02:47 +0000 2014	Brussels, Belgium					27	Gaza	281132	Gaza Strip	PS	34.33333	31.41667	"{""features"":[{""geometry"":{""coordinates"":[34.46667,31.5]},""properties"":{""geoNameId"":281133,""toponym"":""Gaza"",""countryCode"":""PS"",""positions"":[27]}},{""geometry"":{""coordinates"":[34.45591,31.25857]},""properties"":{""geoNameId"":7870269,""toponym"":""Gaza"",""countryCode"":""IL"",""positions"":[27]}},{""geometry"":{""coordinates"":[34.33333,31.41667]},""properties"":{""geoNameId"":281132,""toponym"":""Gaza Strip"",""countryCode"":""PS"",""positions"":[27]}}]}"			true		
6772	514627113593212928	Earthquake shakes Newcastle: An updated map of where the earthquake struck and where the tremor was felt. Pic:... http://t.co/dsaRRBGZvu	Wed Sep 24 04:07:19 +0000 2014						18	Newcastle	7839758	Newcastle	AU	151.70843	-32.87628						
6773	555410633597157376	RT @Palm1055News: A Flood Alert has been issued by the Environment Agency for the River Dart Area.	Wed Jan 14 17:06:28 +0000 2015						82	River Dart	2651501	River Dart	GB	-3.61667	50.4						
6774	544433590277136384	Thousands Protest In Hungary Against Corruption Within The Government: http://t.co/4nnLBAaJAx via @YouTube	Mon Dec 15 10:07:37 +0000 2014						21	Hungary	719819	Hungary	HU	20	47						
6775	508601030159138816	Photo: Sam Claflin, Max Irons and Douglas Booth attend “The Riot Club” World Premiere at TIFF http://t.co/3h3KC4f7uw	Sun Sep 07 13:01:49 +0000 2014		Amsterdam																
6776	516198162009436160	RAF Tornado Jets Join the Hunt for Islamic State #GLV http://t.co/nR8PZDLFOr	Sun Sep 28 12:10:06 +0000 2014	Las Vegas	Harare																
6777	507121657753128960	"#UKIP is on the cusp of real success. To ensure ""political earthquake, UKIP must now throw away neocon capitalism and be social nationalist"	Wed Sep 03 11:03:19 +0000 2014		Hawaii																
6778	518537577410727936	"Polio, Measles, Influenza.
ALL caused death recently.
ALL preventable by vaccines.
But no... Let's listen to the likes of McCarthy instead."	Sat Oct 04 23:06:07 +0000 2014	US of A	Pacific Time (US & Canada)																
6779	491810714361671680	RT @randyprine: Fear #RefugeeChildren ? Salvador, Guatemala, Honduras + Mexico each had higher measles vaccination rates than the US. http:…	Wed Jul 23 05:03:06 +0000 2014	arizona					40	Salvador	3585968	Republic of El Salvador	SV	-88.91667	13.83333						
6780	491810714361671680	RT @randyprine: Fear #RefugeeChildren ? Salvador, Guatemala, Honduras + Mexico each had higher measles vaccination rates than the US. http:…	Wed Jul 23 05:03:06 +0000 2014	arizona					50	Guatemala	3595528	Republic of Guatemala	GT	-90.25	15.5						
6781	491810714361671680	RT @randyprine: Fear #RefugeeChildren ? Salvador, Guatemala, Honduras + Mexico each had higher measles vaccination rates than the US. http:…	Wed Jul 23 05:03:06 +0000 2014	arizona					61	Honduras	3608932	Republic of Honduras	HN	-86.5	15						
6782	491810714361671680	RT @randyprine: Fear #RefugeeChildren ? Salvador, Guatemala, Honduras + Mexico each had higher measles vaccination rates than the US. http:…	Wed Jul 23 05:03:06 +0000 2014	arizona					72	Mexico	3996063	Mexico	MX	-102	23						
6783	491810714361671680	RT @randyprine: Fear #RefugeeChildren ? Salvador, Guatemala, Honduras + Mexico each had higher measles vaccination rates than the US. http:…	Wed Jul 23 05:03:06 +0000 2014	arizona					130	US	6252001	United States	US	-98.5	39.76						
6784	522794259934896128	"@MotherJones The FLU-------kills more people than Ebola

Good article http://t.co/tw2zk6GeLf"	Thu Oct 16 17:00:39 +0000 2014																		
6785	486963242850594816	on fire, gave him the appearance of a mad but sanctified	Wed Jul 09 20:00:59 +0000 2014	Liverpool																	
6786	514596159936286720	GOD MEET US ON THE LINE TONIGHT MANNA FROM HEAVEN ... MY SPIRIT IS ON FIRE	Wed Sep 24 02:04:19 +0000 2014																		
6787	501126384148688896	Monkey Cage: Would arming Syria’s rebels have stopped the Islamic State? -  Former secretary of state Hillary... http://t.co/iTEmI25nbc	Sun Aug 17 22:00:15 +0000 2014	Warshington, DC					26	Syria	163843	Syrian Arab Republic	SY	38	35						
6788	518492000572936193	I sure hope I'm not coming down with the flu. I hope it's just change of weather -_-	Sat Oct 04 20:05:00 +0000 2014	"Somewhere in England "	Atlantic Time (Canada)																
6789	486797574993874944	That was the most damage-filled attempt to avoid catching Ryan Newman's flu I have ever seen. #WhelenModified #bristol	Wed Jul 09 09:02:40 +0000 2014	Getting my hair done																	
6790	522508387783696384	RT @dgatterdam: #love! RT @byAlanWong Foreign (or extra-terrestrial?) forces in Admiralty protest. I give the landing a 10. http://t.co/Rwq…	Wed Oct 15 22:04:42 +0000 2014																		
6791	534799468923600896	@OpTicMiDNiTE well after the domestic violence Ghosts did to me, I'll take a honeymoon stage with AW.	Tue Nov 18 20:05:04 +0000 2014	Des Moines, IA	Central Time (US & Canada)																
6792	548676544101482496	Psychopath tells suggestible tribes,measles out break is the work of  witches #PNG	Sat Dec 27 03:07:36 +0000 2014		Central Time (US & Canada)																
6793	521420695549390849	"The Independent @Independent  ·
Naomi Campbell autocorrect error congratulates ‘malaria’ on winning Nobel Peace... http://t.co/H4D93q3mSw"	Sun Oct 12 22:02:36 +0000 2014	Greece	Athens																
6794	512375638066749440	Me and tyra gone be Ice Maiden next friday for the parade. I was gon be star fire tho. Too many hoes gone be superwoman n wonderwoman	Wed Sep 17 23:00:46 +0000 2014			30.596029	-88.235475	1545cf297b61f068													
6795	536989460827615232	RT @MusicOverPeople: We urge him to shut the fuck up RT @Reuters BREAKING: President Obama urges those who wish to protest in #Ferguson to …	Mon Nov 24 21:07:18 +0000 2014	sydney	Sydney				127	Ferguson	4386387	Ferguson	US	-90.30539	38.74422						
6796	504297613068627970	I will bless those that bless you…well you know the rest, and perhaps this recent Earthquake in... http://t.co/3bLlHQTyqg	Tue Aug 26 16:01:35 +0000 2014		Mountain Time (US & Canada)																
6797	559609885084884993	Down from #TheHill: The #FDA authorizes the use of experimental #Ebola drug: http://t.co/6iqp6Fv1Cw #EbolaOutbreak	Mon Jan 26 07:12:48 +0000 2015		Eastern Time (US & Canada)																
6798	555319352681959424	The Tohoku Earthquake - A foreign photographer's viewpoint - USTREAM Archive List http://t.co/2RZ2poIGjE	Wed Jan 14 11:03:45 +0000 2015		Tokyo				4	Tohoku	2110769	T?hoku Chih?	JP	141	39						
6799	491447904775589889	@JessicaNorthey I would have stuck with the earthquake ;) she sounds cute!	Tue Jul 22 05:01:25 +0000 2014	Los Angeles, CA	Mountain Time (US & Canada)																
6800	522824729434939392	RT @alexhern: Gamergate isn’t a protest spoiled by bad apples, and the longer the press pretends it is, the more damage it’ll do: http://t.…	Thu Oct 16 19:01:43 +0000 2014		Central Time (US & Canada)																
6801	538815689470259200	Rebels - America The Story of Us | http://t.co/XPfTu6xJxz | Nonfiction #tv #episode #Nonfiction top episodes http://t.co/4B90ENHTOy	Sat Nov 29 22:04:05 +0000 2014	?	Pacific Time (US & Canada)				9	America	6252001	United States	US	-98.5	39.76		true				
6802	536898013218623488	For the third day in a row, an earthquake shakes Irving http://t.co/t80I0Xk7b8 Thought I felt a jiggle this morning.	Mon Nov 24 15:03:56 +0000 2014	Dallas, TX	Central Time (US & Canada)				49	Irving	4700168	Irving	US	-96.94889	32.81402						
6803	549641942477594625	@sl_robbo I'm the same: remember when I caught swine flu?! Ahaha! Ebola can only be passed on via bodily fluids I'm sure! Stay safe but!xxx	Mon Dec 29 19:03:45 +0000 2014	Glasgow, Scotland	Edinburgh																
6804	560543058639745024	@AVFCSussexLions the whole Delph thing could not have been orchestrated any better if Saatchi &amp; Saatchi had done it. PR run riot!	Wed Jan 28 21:00:54 +0000 2015	Birmingham	Casablanca																
6805	521996054053789696	there could be a tornado circling the school and they would probably still make us go	Tue Oct 14 12:08:52 +0000 2014	"Alabama "	Pacific Time (US & Canada)																
6806	555893168084774912	Obama issues new sick leave policy: For millions of American workers, getting the flu or any other illness that keeps them off the jo...	Fri Jan 16 01:03:53 +0000 2015																		
6807	500734134156025857	RT @nealbrennan: Malaria/Punch Yourself in the face Challenge. Either donate to malaria or punch yourself in the face or you're an asshole.	Sat Aug 16 20:01:35 +0000 2014	Music City																	
6808	559925520683778048	"proud to be one of the volunteer, 

#firedrill 
#earthquake"	Tue Jan 27 04:07:01 +0000 2015	iligan,city, philippines	Beijing																
6809	489652027505377280	RT @AboutAquarius: An #Aquarian’s anger is like a tornado. Luckily they only focus it on the problem. If you’re innocent, you won’t be affe…	Thu Jul 17 06:05:15 +0000 2014																		
6810	515758217914105856	Earthquake has not stopped Vallejo's First United Methodist: Renee Rico felt the South Napa earthquake strike ... http://t.co/pzviwsvbm9	Sat Sep 27 07:01:56 +0000 2014	LANCASHIRE  -  ENGLAND	Amsterdam				27	Vallejo	5405380	Vallejo	US	-122.25664	38.10409						
6811	515758217914105856	Earthquake has not stopped Vallejo's First United Methodist: Renee Rico felt the South Napa earthquake strike ... http://t.co/pzviwsvbm9	Sat Sep 27 07:01:56 +0000 2014	LANCASHIRE  -  ENGLAND	Amsterdam				87	Napa	5376095	Napa	US	-122.28553	38.29714						
6812	488202748673130496	@Jamescoxi30 @WhatTheFFacts hahahah shut up!!! fucking earthquake!!! ahahhah (the perfect bed! :D)	Sun Jul 13 06:06:20 +0000 2014	London-Richmond	Greenland																
6813	539645636984193024	@LeonRogers tell me its not so what I'm reading about the morning riot crew. Some people will mess up a wet dream i tell you.	Tue Dec 02 05:02:00 +0000 2014																		
6814	540475750978433025	"2014 is the third consecutive year of record low tornado activity in the US
http://t.co/YJiikOrVcr http://t.co/0ccL2jexFM"	Thu Dec 04 12:00:35 +0000 2014	Maryland	Eastern Time (US & Canada)			c0b8e8dc81930292	73	US	6252001	United States	US	-98.5	39.76						
6815	493818592584941568	Ebola Virus: No Nigerian Infected – Lagos: Nigerians have been advised to be calm and not panic over the repor... http://t.co/eTXsNw1DFE	Mon Jul 28 18:01:41 +0000 2014	"#GHE studio"	Pacific Time (US & Canada)				36	Lagos	2332453	Lagos State	NG	3.3522	6.53774	"{""features"":[{""geometry"":{""coordinates"":[3.3522,6.53774]},""properties"":{""geoNameId"":2332453,""toponym"":""Lagos State"",""countryCode"":""NG"",""positions"":[36]}},{""geometry"":{""coordinates"":[3.39467,6.45407]},""properties"":{""geoNameId"":2332459,""toponym"":""Lagos"",""countryCode"":""NG"",""positions"":[36]}},{""geometry"":{""coordinates"":[3.39194,6.45444]},""properties"":{""geoNameId"":2332455,""toponym"":""Lagos Island"",""countryCode"":""NG"",""positions"":[36]}}]}"			true		
6816	507997746725670912	Blog: Still Picking Up the Pieces in Napa After the Quake - The extent of the earthquake's damage is still unknown http://t.co/FTiaNwnuyK	Fri Sep 05 21:04:35 +0000 2014	New York, NY	Eastern Time (US & Canada)				37	Napa	5376127	Napa Valley	US	-122.28886	38.25936	"{""features"":[{""geometry"":{""coordinates"":[-122.28553,38.29714]},""properties"":{""geoNameId"":5376095,""toponym"":""Napa"",""countryCode"":""US"",""positions"":[37]}},{""geometry"":{""coordinates"":[-122.33053,38.50647]},""properties"":{""geoNameId"":5376101,""toponym"":""Napa County"",""countryCode"":""US"",""positions"":[37]}},{""geometry"":{""coordinates"":[-122.28886,38.25936]},""properties"":{""geoNameId"":5376127,""toponym"":""Napa Valley"",""countryCode"":""US"",""positions"":[37]}}]}"			true		
6817	558671451465973760	Please #givenow if you can; flu &amp; winter weather are impacting donors’ ability to give blood to the #RedCross: http://t.co/kpmm1D6Hef	Fri Jan 23 17:03:48 +0000 2015	TN Valley Blood Region	Central Time (US & Canada)																
6818	500931327433011200	Heavy Rains Trigger Flood, Landslides in Arunachal: Incessant rains in the past couple of days have triggered ... http://t.co/rVrIs7k0Ju	Sun Aug 17 09:05:09 +0000 2014						41	Arunachal	1278341	State of ArunÄ?chal Pradesh	IN	93.37	27.06						
6819	520001789890805761	RT @aslamblack: This became the flashpoint of ethnic violence in the city between the Muhajirs &amp; Pakhtuns was on the celebration of the 65 …	Thu Oct 09 00:04:22 +0000 2014																		
6820	537079226529484801	RT @kenznevs: THE RIOT HAS STARTED	Tue Nov 25 03:04:00 +0000 2014		Atlantic Time (Canada)																
6821	533576534200549376	RT @OhSehunNet: Sehun's power is WIND,  so he can make tornado n blow away the antis XD	Sat Nov 15 11:05:33 +0000 2014																		
6822	534496412428689408	"“@JOEdotie: Top stories on JOE today, no.3: Video: Joan Burton got hit with a water balloon at a protest over the weekend"" hahahaha..."	Tue Nov 18 00:00:49 +0000 2014	Ennis, Ireland																	
6823	561330103440117760	RT @CBSEveningNews: Doctor fed up with the measles outbreak takes a controversial stance, @CarterEvans reports: http://t.co/B2rgZrCX5o	Sat Jan 31 01:08:20 +0000 2015		Eastern Time (US & Canada)																
6824	556949427756101632	STLPD: 1973's flood outranked previous ones, but was dwarfed by the historic 1993 flood.: 1973's flood outrank... http://t.co/PK1RyN19pU	Sun Jan 18 23:01:05 +0000 2015	Springfield																	
6825	535374274786496512	RT @CBSNews: Earthquake forecasting: Scientists closer to predicting the big one ahead of time - http://t.co/6oRC63tGTM http://t.co/fXFEtRd…	Thu Nov 20 10:09:08 +0000 2014																		
6826	541428560142278656	Nothing like some mindless violence to liven up the show..... http://t.co/QmCwLlhrLh	Sun Dec 07 03:06:42 +0000 2014	Los Angeles	London																
6827	519804956510281730	RT @MikeysMocha: @sorryimalex Im gonna buy Ebola in the mail and send it to your po box so you get Ebola and die	Wed Oct 08 11:02:13 +0000 2014																		
6828	546321447065755648	Like what a shark got turned around in the tornado and someone got a shark butt to the face that would be a lot less cool and dramatic js	Sat Dec 20 15:09:17 +0000 2014																		
6829	549596174827544576	RT @FT: A strain of malaria that is resistant to the last effective therapy is spreading in Asia: http://t.co/bVlfB4DwNh http://t.co/ReAlcr…	Mon Dec 29 16:01:53 +0000 2014																		
6830	511094701957873664	RT @OWC_Oxford: #OnThisDay in 1321 Dante (56) dies of malaria, hours after finishing the Paradiso http://t.co/kOfH56L7rR (learn more http:/…	Sun Sep 14 10:10:47 +0000 2014	istanbul.	Vienna																
6831	558958507295514624	RT @SpacePornx: Battle of the wills. This is a war between fire and ice. ` http://t.co/edZ9XG1tKo	Sat Jan 24 12:04:27 +0000 2015	RiP my Brother Ross & Josh /|\	Central Time (US & Canada)																
6832	550381758278299648	Now, all the Fire need is to shore up the back third with a player or two on defense as their attacking third was abysmal last year!!!	Wed Dec 31 20:03:31 +0000 2014	Streamwood,IL,60107																	
6833	558867180235018242	"""@basedUberFacts: Lil B's Pink Flame mixtape is thought to be the final chapter of the bible said to have be lost during the genesis flood"""	Sat Jan 24 06:01:33 +0000 2015	"#BasedWorld #OTS"																	
6834	503119496274788352	@KDFPL Up the #Rebels...	Sat Aug 23 10:00:10 +0000 2014	Ireland																	
6835	559215954786127872	Either we just had a minor earthquake or a flock of turkeys ran across the roof.  Both are possible.	Sun Jan 25 05:07:28 +0000 2015	http://bhoos.wordpress.com/	Pacific Time (US & Canada)																
6836	556135439917395968	Little Kalil got a gun he got from the rebels, to kill the infidels and American devils	Fri Jan 16 17:06:36 +0000 2015	Snapchat Kingtov13																	
6837	507242543159848960	The Sexual Violence of Non-consensual Nudity http://t.co/Y0OcVGDVoi via @HuffPostWomen	Wed Sep 03 19:03:41 +0000 2014																		
6838	515184595982372864	"""@iDntWearCondoms: Y'all act like cheating is the worst thing ever lmaooo shut up"" *domestic violence*"	Thu Sep 25 17:02:34 +0000 2014	Jacksonville ~~ Daytona Beach	Eastern Time (US & Canada)																
6839	534059648081739777	The names on this BBA show would make one think they were doing a documentary on new viruses.. Ebola lumbako	Sun Nov 16 19:05:17 +0000 2014	World Wide	Amsterdam																
6840	556843780692004869	Doctor Who: The Android Invasion - http://t.co/FagNXXRanv #Flu #viruses #virus #disease	Sun Jan 18 16:01:17 +0000 2015	United States																	
6841	559078893957963776	I’m all-in for Vi to dominate in the #CokeArcade. Vote for your champion &amp; enjoy a new way to get Riot Points at http://t.co/xLj9vmLT15	Sat Jan 24 20:02:50 +0000 2015	ÜT: 53.58119,10.00482																	
6842	493319929987211264	"RT @mediacrooks: The greatest ""Communal-Riot Engineers"" are the Congis... right from 1947... So too Saharanpur or Moradabad... You will fin…"	Sun Jul 27 09:00:11 +0000 2014	India	Hawaii				100	Saharanpur	10682123	SahÃ?Â?ranpur	IN	75.40975	32.19441	"{""features"":[{""geometry"":{""coordinates"":[77.68333,29.9]},""properties"":{""geoNameId"":1257807,""toponym"":""SahÃ\u0084Â\u0081ranpur"",""countryCode"":""IN"",""positions"":[100]}},{""geometry"":{""coordinates"":[75.40975,32.19441]},""properties"":{""geoNameId"":10682123,""toponym"":""SahÃ\u0084Â\u0081ranpur"",""countryCode"":""IN"",""positions"":[100]}}]}"			true		
6843	493319929987211264	"RT @mediacrooks: The greatest ""Communal-Riot Engineers"" are the Congis... right from 1947... So too Saharanpur or Moradabad... You will fin…"	Sun Jul 27 09:00:11 +0000 2014	India	Hawaii				114	Moradabad	1262801	MorÃ?Â?dÃ?Â?bÃ?Â?d	IN	78.77684	28.83893	"{""features"":[{""geometry"":{""coordinates"":[78.56667,28.78333]},""properties"":{""geoNameId"":1262802,""toponym"":""MorÃ\u0084Â\u0081dÃ\u0084Â\u0081bÃ\u0084Â\u0081d"",""countryCode"":""IN"",""positions"":[114]}},{""geometry"":{""coordinates"":[78.77684,28.83893]},""properties"":{""geoNameId"":1262801,""toponym"":""MorÃ\u0084Â\u0081dÃ\u0084Â\u0081bÃ\u0084Â\u0081d"",""countryCode"":""IN"",""positions"":[114]}}]}"			true		
6844	541367976239579137	@GrantCardone as sad as it is, we expect enemies to kill our citizens. We protest when the enemy is now our own police. #ICantBreathe	Sat Dec 06 23:05:58 +0000 2014		Quito																
6845	550217031250112512	@ALAtheist There wasn't so much autism when the measles roamed free. Science is a lie. Natural selection, my toe!	Wed Dec 31 09:08:57 +0000 2014	Ohio	Eastern Time (US & Canada)																
6846	517450051271274496	Ebola is slowly becoming the next swine flu	Wed Oct 01 23:04:40 +0000 2014																		
6847	532761582607286272	I am also worried those bugs are going to destroy my xbone, like the flood, ya know?	Thu Nov 13 05:07:14 +0000 2014		Eastern Time (US & Canada)	25.980238	-80.148738	253e07b9636d0061													
6848	530420952728076289	Didn't know that people were dumb enough to put tin foil and a paper bag in the microwave until my roommate did just that and started a fire	Thu Nov 06 18:06:24 +0000 2014																		
6849	534407268083957760	RT @SamTurleyANjax: Please take tornado warnings seriously. We are interrupting programming for the safety of thousands of local families.	Mon Nov 17 18:06:36 +0000 2014	My World, My Rules																	
